Lines: 006637
User Defined	Macro	COMPARADOR	
User Defined	Macro	OpLog	
User Defined	Macro	compare	
User Defined	Macro	Counter	
User Defined	Macro	Timer	
User Defined	Macro	ResistorWire	
User Defined	Macro	Macro 2	
User Defined	Macro	Macro	
User Defined	Macro	Lock	
User Defined	Macro	Delay	
User Defined	Macro	DB-9 Macro	
Active Components	MOSFETs Enh	N-EMOS 3T	IRF620	x200V  5.2A .8 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF624	x250V  4.4A 1.1 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF630	x200V  9A .4 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF634	x250V  8.1A .45 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF640	x200V  18A .18 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF644	x250V  14A .28 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF710	x400V  2A 3.6 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF720	x400V  3.3A 1.8 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF730	x400V  5.5A 1 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF740	x400V  10A .55 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF820	x500V  2.5A 3 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF830	x500V  4.5A 1.5 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF840	x500V  8A .85 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF1010	x55V  75A .014 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF7101	x20V  3.5A .1 ohm HEXFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	IRF7102	x50V  2A .3 ohm HEXFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBC20	x600V 2.2A 4.4 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBC30	x600V 3.6A 2.2 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBC40	x600V 6.2A 1.2 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBE20	x800V 1.8A 6.5 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBE30	x800V 4.1A 3 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBF20	x900V 1.7A 8 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBF30	x900V 3.6A 3.7 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBG20	x1000V 1.4A 11 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFBG30	x1000V 3.1A 5 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFZ14	x60V  10A .2 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFZ20	x50V 15A .1 ohm  HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFZ24	x60V  17A .1 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFZ34	x60V  30A .05 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFZ44	x60V  50A .028 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFZ46	x50V  50A .024 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFZ48	x60V  50A .018 ohm HEXFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MP15N06E	x60V  15A  .08 ohm Power MOSFET
Active Components	MOSFETs Enh	N-EMOS 3T	SI3442DV	x20V 4A 0.065ohm Power MOSFET pkg:TSOP-6 1,3,4
Active Components	MOSFETs Enh	N-EMOS 3T	SI6434DQ	x30V 6A 0.026ohm Power MOSFET pkg:SMD8B 1,4,6
Active Components	MOSFETs Enh	N-EMOS 3T	SI6925DQ	x20V 3A 0.041ohm Dual Power MOSFET pkg:SMD8B (A:1,4,3)(B:8,5,6)
Active Components	MOSFETs Enh	N-EMOS 3T	SI6926DQ	x20V 4A 0.029ohm Dual Power MOSFET pkg:SMD8B (A:1,4,3)(B:8,5,6)
Active Components	MOSFETs Enh	N-EMOS 3T	SI6954DQ	x30V 4A 0.091ohm Dual Power MOSFET pkg:SMD8B (A:1,4,3)(B:8,5,6)
Active Components	MOSFETs Enh	N-EMOS 3T	SI6331DQ	x30V 6A 0.025ohm Triple Power MOSFET pkg:SMD28 (A:1,4,26)(B:6,9,21)(C:11,14,16)
Active Components	MOSFETs Enh	N-EMOS 3T	SI4420DY	x30V 12A 0.0088ohm Power MOSFET pkg:SMD8A 8,4,1
Active Components	MOSFETs Enh	N-EMOS 3T	SI4450DY	x60V 8A 0.022ohm Power MOSFET pkg:SMD8A 8,4,1
Active Components	MOSFETs Enh	N-EMOS 3T	SI4480DY	x80V 6A 0.028ohm Power MOSFET pkg:SMD8A 8,4,1
Active Components	MOSFETs Enh	N-EMOS 3T	SI4946EY	x60V 4A 0.05ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	SI4980DY	x80V 4A 0.066ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	SI9426DY	x20V 10A 0.01ohm Power MOSFET pkg:SMD8A 1,4,6
Active Components	MOSFETs Enh	N-EMOS 3T	SI9925DY	x20V 5A 0.045ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	SI9926DY	x20V 6A 0.025ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	SI6802DQ	x20V 3A 0.057ohm Reduced Qg Power MOSFET pkg:SMD8B 1,4,6
Active Components	MOSFETs Enh	N-EMOS 3T	SI9802DY	x20V 4A 0.049ohm Dual Reduced Qg Power MOSFET pkg:SMD8B (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	SI9804DY	x20V 8A 0.02ohm Reduced Qg Power MOSFET pkg:SMD8B 8,4,1
Active Components	MOSFETs Enh	N-EMOS 3T	MMDF1N05E	x50V 2A 0.3ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	MMDF2N02E	x25V 4A 0.083ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	MMDF3N02HD	x20V 4A 0.058ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	MMDF3N03HD	x30V 4A 0.06ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	MMDF4N01HD	x20V 5A 0.035ohm Dual Power MOSFET pkg:SMD8A (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	MMFT1N10E	x100V 1A 0.25ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MMFT2N02EL	x20V 2A 0.15ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MMFT3055V	x60V 2A 0.115ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MMFT3055VL	x60V 2A 0.125ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MMSF5N02HD	x20V 8A 0.185ohm Power MOSFET pkg:SMD8A 8,4,2
Active Components	MOSFETs Enh	N-EMOS 3T	MMSF5N03HD	x30V 6A 0.033ohm Power MOSFET pkg:SMD8A 8,4,2
Active Components	MOSFETs Enh	N-EMOS 3T	MMSF7N03HD	x30V 8A 0.023ohm Power MOSFET pkg:SMD8A 8,4,2
Active Components	MOSFETs Enh	N-EMOS 3T	MTB1N100E	x1000V 1A 6.7ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB2N40E	x400V 2A 3.1ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB2N60E	x600V 2A 3ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB3N100E	x1000V 3A 2.96ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB3N120E	x1200V 3A 4ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB4N80E	x800V 4A 1.95ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB6N60E	x600V 6A 0.94ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB8N50E	x500V 8A 0.6ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB9N25E	x250V 9A 0.37ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB10N40E	x400V 10A 0.4ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB15N06V	x60V 15A 0.08ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB16N25E	x2500V 16A 0.17ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB20N20E	x200V 200A 0.12ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB30N06VL	x60V 30A 0.033ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB33N10E	x100V 33A 0.04ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB35N06ZL	x60V 35A 0.022ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB36N06V	x60V 32A 0.034ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB52N06V	x60V 52A 0.019ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB52N06VL	x60V 52A 0.022ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB55N06Z	x60V 55A 0.014ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB60N06HD	x60V 60A 0.011ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB75N03HDL	x25V 75A 0.006ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTB75N05HD	x50V 75A 0.007ohm High Energy Power MOSFET pkg:D2PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD1N50E	x500V 1A 4.3ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD1N60E	x600V 1A 5.9ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD1N80E	x800V 1A 10.3ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD2N40E	x400V 2A 3.1ohm High Energy Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD2N50E	x500V 2A 2.7ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD3N25E	x250V 3A 1.1ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD4N20E	x200V 4A .98ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD5N25E	x100V 5A .81ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD6N10E	x100V 6A .29ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD6N15	x150V 6A .3ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD6N20E	x200V 6A .46ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD9N10E	x100V 9A .17ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD10N10EL	x100V 10A .17ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD12N06EZL	x60V 12A .18ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD15N06V	x60V 15A .08ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD15N06VL	x60V 15A .075ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD20N03HDL	x30V 20A .034ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD20N06HD	x60V 20A .035ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD20N06HDL	x60V 20A .045ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD20N06V	x60V 20A .065ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD3055V	x60V 12A .1ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTD3055VL	x60V 12A .12ohm Power MOSFET pkg:DPAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTDF1N02HD	x20V 2A .099ohm Dual Power MOSFET pkg:SMD8B (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	MTDF1N03HD	x30V 2A .096ohm Dual Power MOSFET pkg:SMD8B (A:8,2,1)(B:6,4,3)
Active Components	MOSFETs Enh	N-EMOS 3T	MTE30N50E	x560V 30A .13ohm Power MOSFET pkg:TO-126 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTE53N50E	x560V 53A .063ohm Power MOSFET pkg:TO-126 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTE125N20E	x215V 125A .012ohm Power MOSFET pkg:TO-126 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTE215N10E	x110V 215A .0046ohm Power MOSFET pkg:TO-126 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP1N50E	x500V 1A 4.3ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP1N60E	x600V 1A 5.9ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP1N80E	x800V 1A 10.3ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP1N100E	x1000V 1A 6.7ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP2N40E	x400V 2A 3.1ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP2N50E	x500V 2A 2.7ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP2N60E	x600V 2A 3.3ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP3N50E	x500V 3A 2.4ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP3N60E	x600V 3A 2.1ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP3N100E	x1000V 3A 2.96ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP3N120E	x1200V 3A 4ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP4N40E	x400V 4A 1.8ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP4N50E	x500V 4A 1.3ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP4N80E	x800V 4A 1.95ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP5N40E	x400V 5A .8ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP6N60E	x600V 6A .94ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP7N20E	x200V 7A .46ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP8N50E	x500V 8A .67ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP9N25E	x250V 9A .37ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP10N10E	x100V 10A .25ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP10N10EL	x100V 10A .17ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP10N40E	x400V 10A .4ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP12N10E	x100V 12A .125ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP15N06V	x60V 15A .08ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP15N06VL	x60V 15A .075ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP16N25E	x250V 16A .017ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP20N06V	x60V 20A .065ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP20N20E	x200V 20A .12ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP27N10E	x100V 27A .058ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP30N06VL	x60V 30A .033ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP33N10E	x100V 33A .04ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP35N06ZL	x60V 35A .022ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP36N06V	x60V 32A .034ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP52N06V	x60V 52A .019ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP52N06VL	x60V 52A .014ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP55N06Z	x60V 55A .014ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP60N06HD	x60V 60A .011ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP75N03HDL	x25V 75A .006ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP75N05HD	x50V 75A .007ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP75N06HD	x60V 75A .0083ohm High Density Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP3055V	x60V 12A .1ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTP3055VL	x60V 12A .12ohm Power MOSFET pkg:TO-220 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTSF3N02HD	x20V 4A .03ohm Power MOSFET pkg:SMD8B 8,4,1
Active Components	MOSFETs Enh	N-EMOS 3T	MTSF3N03HD	x30V 4A .035ohm Power MOSFET pkg:SMD8B 8,4,1
Active Components	MOSFETs Enh	N-EMOS 3T	MTV6N100E	x1000V 6A 1.28ohm Power MOSFET pkg:D3PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTV10N100E	x1000V 10A 1.07ohm Power MOSFET pkg:D3PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTV16N50E	x500V 16A .32ohm Power MOSFET pkg:D3PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTV20N50E	x500V 20A .23ohm Power MOSFET pkg:D3PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTV25N50E	x500V 25A .19ohm Power MOSFET pkg:D3PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTV32N20E	x200V 32A .064ohm Power MOSFET pkg:D3PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTV32N25E	x250V 32A .069ohm Power MOSFET pkg:D3PAK 1,2,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW6N100E	x1000V 6A 1.28ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW7N80E	x800V 7A .87ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW8N60E	x600V 8A .46ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW10N100E	x1000V 10A 1.1ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW14N50E	x500V 14A .32ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW16N40E	x400V 16A .225ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW20N50E	x500V 20A .2ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW24N40E	x400V 24A .13ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW32N20E	x200V 32A .064ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW32N25E	x250V 32A .07ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW35N15E	x150V 35A .05ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTW45N10E	x100V 45A .027ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTY14N100E	x1000V 14A .67ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTY16N80E	x800V 16A .42ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTY20N50E	x500V 20A .22ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTY25N60E	x600V 25A .21ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTY30N50E	x500V 30A .15ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTY55N20E	x200V 55A .028ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	MTY100N10E	x100V 100A .011ohm Power MOSFET pkg:TO-247 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFS1Z0	x100V 1A 1.46ohm Power MOSFET pkg:SOT-89 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRLS0Z0	x50V 3A .462ohm Power MOSFET pkg:SOT-89 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRF7201	x30V 7A .171ohm Dual Power MOSFET pkg:SMD8A (A:8,1,2)(B:6,3,4)
Active Components	MOSFETs Enh	N-EMOS 3T	IRF7103	x50V 3A .4ohm Dual Power MOSFET pkg:SMD8A (A:8,1,2)(B:6,3,4)
Active Components	MOSFETs Enh	N-EMOS 3T	IRFL014	x60V 3A .444ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFL110	x100V 2A .8ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFL210	x200V 1A 1.25ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFL214	x250V 1A 1.52ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRLL014	x60V 3A .444ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRLL110	x100V 2A .8ohm Power MOSFET pkg:SOT-223 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFR014	x60V 8A .156ohm Power MOSFET pkg:DPAK 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFR024	x60V 14A .0857ohm Power MOSFET pkg:DPAK 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFR110	x100V 4A .279ohm Power MOSFET pkg:DPAK 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFR120	x100V 8A .156ohm Power MOSFET pkg:DPAK 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFR210	x200V 3A .462ohm Power MOSFET pkg:DPAK 2,1,3
Active Components	MOSFETs Enh	N-EMOS 3T	IRFR220	x200V 5A .25ohm Power MOSFET pkg:DPAK 2,1,3
